,index,country,province,region_1,year,lat,lon,location
2860,25068,Brazil,Brazil,,2015,-22.9053,-43.0957,0
2861,25081,Brazil,Campanha,,2014,-21.8361108,-45.401986,0
2862,25106,Italy,Veneto,Bardolino Chiaretto,2015,45.3045125,11.446266,1
2863,25113,Australia,South Australia,Eden Valley,2008,-34.7411213,138.6564373,0
2864,25122,US,California,Carmel Valley,2010,38.628683,-92.5659635,1
2865,25136,Italy,Sicily & Sardinia,Vermentino di Gallura,2008,40.0473963,8.2869829,1
2866,25165,US,California,Cienega Valley,2012,38.628683,-92.5659635,1
2867,25177,Uruguay,Progreso,,2013,-34.6798644,-56.2154727,0
2868,25253,US,Oregon,Southern Oregon,2008,45.4206749,-122.670649,1
2869,25320,Italy,Veneto,Valpolicella Classico Superiore Ripasso,2006,45.3045125,11.446266,1
2870,25458,US,California,Oak Knoll District,2007,38.628683,-92.5659635,1
2871,25480,France,Bordeaux,Fronsac,2012,44.841225,-0.5800364,1
2872,25486,Italy,Veneto,Valpolicella,2016,45.3045125,11.446266,1
2873,25491,Morocco,Zenata,,2014,33.60920415,-7.4329080578919005,1
2874,25495,Italy,Veneto,Bardolino Classico,2015,45.3045125,11.446266,1
2875,25497,Uruguay,Uruguay,,2011,-32.5049394,-53.5041115,0
2876,25506,US,California,High Valley,2014,38.628683,-92.5659635,1
2877,25513,Croatia,Korčula,,2011,42.9437813,16.91347631417291,1
2878,25540,US,California,Edna Valley,2016,38.628683,-92.5659635,1
2879,25561,US,Washington,Red Mountain,2015,38.8950368,-77.0365427,1
2880,25566,Chile,Buin,,2015,-33.7319741,-70.7419619,0
2881,25586,Spain,Catalonia,Costers del Segre,2014,41.9748222,3.2089753,1
2882,25588,France,Beaujolais,Beaujolais Rosé,2016,46.1186123,4.6156707,1
2883,25628,Austria,Wachau,,2000,48.3275563,15.41162578949626,1
2884,25633,New Zealand,Waipara,,2002,-43.058482,172.7602403,0
2885,25634,US,California,Green Valley,2000,38.628683,-92.5659635,1
2886,25637,US,California,Monterey,1999,38.628683,-92.5659635,1
2887,25645,US,New York,Finger Lakes,2001,40.7127281,-74.0060152,1
2888,25646,Australia,South Australia,Clare Valley,2001,-34.7411213,138.6564373,0
2889,25650,US,California,Monterey County,2001,38.628683,-92.5659635,1
2890,25692,South Africa,Constantia,,2010,-34.0283333,18.4155556,0
2891,25698,Australia,South Australia,Limestone Coast,2008,-34.7411213,138.6564373,0
2892,25719,France,Bordeaux,Bordeaux,2008,44.841225,-0.5800364,1
2893,25725,Portugal,Alentejo,,2010,38.0551003,-7.8605799,1
2894,25728,US,New York,New York,2008,40.7127281,-74.0060152,1
2895,25735,US,California,Sonoma County-Monterey County-Napa County,2010,38.628683,-92.5659635,1
2896,25836,Australia,Victoria,Victoria,2004,-21.2309116,148.9741517,0
2897,25838,South Africa,Durbanville,,2003,-33.8402778,18.6494444,0
2898,25839,US,Oregon,Willamette Valley,2002,45.4206749,-122.670649,1
2899,25881,France,Provence,Vin de Pays Var,2013,46.0974492,4.5808081,1
2900,25885,Uruguay,Progreso,,2011,-34.6798644,-56.2154727,0
2901,25929,Croatia,Korčula,,2009,42.9437813,16.91347631417291,1
2902,25939,US,Oregon,Columbia Valley (OR),2009,45.4206749,-122.670649,1
2903,25983,US,California,Templeton Gap District,2014,38.628683,-92.5659635,1
2904,26091,Greece,Corinth,,2011,37.9385413,22.9273768,1
2905,26098,US,Washington,Columbia Valley-Walla Walla Valley,2005,38.8950368,-77.0365427,1
2906,26107,US,California,Mount Veeder,2001,38.628683,-92.5659635,1
2907,26110,US,California,Spring Mountain District,2004,38.628683,-92.5659635,1
2908,26117,New Zealand,Wairarapa,,2004,-40.8812775,175.7098432,0
2909,26127,Australia,South Australia,Wrattonbully,2004,-34.7411213,138.6564373,0
2910,26145,Australia,Victoria,Mornington Peninsula,2006,-21.2309116,148.9741517,0
2911,26182,US,Oregon,Columbia Valley (OR),2007,45.4206749,-122.670649,1
2912,26183,Australia,Victoria,Victoria,2003,-21.2309116,148.9741517,0
2913,26195,Australia,Victoria,Nagambie Lakes,2002,-21.2309116,148.9741517,0
2914,26197,Canada,Ontario,Niagara Peninsula,2006,47.26468685,-53.92039475377365,1
2915,26224,Portugal,Bairrada,,2005,39.8672777,-8.4619293,1
2916,26255,US,California,Monterey-Santa Barbara,2008,38.628683,-92.5659635,1
2917,26283,Italy,Veneto,Recioto di Soave,2009,45.3045125,11.446266,1
2918,26295,Mexico,Valle de Guadalupe,,2008,21.0113273,-102.6147189,1
2919,26357,US,New York,Long Island,2009,40.7127281,-74.0060152,1
2920,26368,New Zealand,Martinborough,,2010,-41.2183252,175.4594856,0
2921,26377,New Zealand,Waiheke Island,,2009,-36.79310825,175.08838633700125,0
2922,26385,Spain,Andalucia,Málaga,2005,37.4645318,-5.3443621,1
2923,26405,US,California,Sonoma Mountain,2007,38.628683,-92.5659635,1
2924,26418,Italy,Veneto,Prosecco,2012,45.3045125,11.446266,1
2925,26420,US,California,Howell Mountain,2011,38.628683,-92.5659635,1
2926,26426,Italy,Veneto,Soave Classico Superiore,2011,45.3045125,11.446266,1
2927,26461,Italy,Veneto,Valpolicella Classico Superiore,2008,45.3045125,11.446266,1
2928,26469,Italy,Veneto,Amarone della Valpolicella Classico,2002,45.3045125,11.446266,1
2929,26491,Turkey,Ankara,,2015,39.9207886,32.8540482,1
2930,26570,Italy,Sicily & Sardinia,Malvasia delle Lipari,2012,40.0473963,8.2869829,1
2931,26662,US,California,Stags Leap District,2006,38.628683,-92.5659635,1
2932,26685,US,California,Napa-Mendocino-Sonoma-Marin,2005,38.628683,-92.5659635,1
2933,26702,US,America,,2014,33.737886,-87.2525024,1
2934,26707,Austria,Austria,,2015,47.8356897,14.221707888560598,1
2935,26769,US,California,Bennett Valley,2014,38.628683,-92.5659635,1
2936,26777,US,California,Chalk Hill,2013,38.628683,-92.5659635,1
2937,26803,Turkey,Ankara,,2012,39.9207886,32.8540482,1
2938,26881,US,Oregon,Columbia Valley (OR),2012,45.4206749,-122.670649,1
2939,26886,US,Oregon,Columbia Valley (OR),2013,45.4206749,-122.670649,1
2940,26890,US,California,Green Valley,2003,38.628683,-92.5659635,1
2941,26926,Chile,Molina,,2011,-35.1139703,-71.2799798,0
2942,26949,Italy,Sicily & Sardinia,Cannonau di Sardegna,2009,40.0473963,8.2869829,1
2943,27079,Australia,New South Wales,Hunter Valley,2004,-33.9175545,151.2291515,0
2944,27096,Australia,Victoria,Rutherglen,2004,-21.2309116,148.9741517,0
2945,27107,Spain,Catalonia,Catalunya,2013,41.9748222,3.2089753,1
2946,27108,Brazil,Vale dos Vinhedos,,2006,-29.18157965,-51.58327780130589,0
2947,27115,Uruguay,Juanico,,2013,-34.5952681,-56.2552383,0
2948,27130,Australia,Tasmania,Tasmania,2012,-31.95321805,152.55553581840277,0
2949,27197,Germany,Rheingau,,2007,50.0442658,8.1915377,1
2950,27211,Mexico,Valle de Guadalupe,,2013,21.0113273,-102.6147189,1
2951,27215,US,Michigan,Michigan,2013,41.7075394,-86.8950297,1
2952,27224,US,Arizona,Cochise County,2013,30.7896348,-95.4679978,1
2953,27241,Spain,Catalonia,Cava,2015,41.9748222,3.2089753,1
2954,27256,US,California,Monterey,2016,38.628683,-92.5659635,1
2955,27259,US,California,Anderson Valley,2016,38.628683,-92.5659635,1
2956,27267,Portugal,Tejo,,2007,39.4092271,-8.205826724185737,1
2957,27268,France,Provence,Côtes de Provence Sainte-Victoire,2010,46.0974492,4.5808081,1
2958,27270,US,Oregon,Eola-Amity Hills,2009,45.4206749,-122.670649,1
2959,27283,France,Provence,Côtes de Provence La Londe,2013,46.0974492,4.5808081,1
2960,27322,US,California,Mt. Harlan,2011,38.628683,-92.5659635,1
2961,27325,Germany,Baden,,2010,53.0023496,9.0820955,1
2962,27351,US,Oregon,Applegate Valley,2015,45.4206749,-122.670649,1
2963,27356,England,England,,2013,52.1911849,-2.2206585,1
2964,27364,England,England,,2014,52.1911849,-2.2206585,1
2965,27394,US,Washington,Ancient Lakes,2012,38.8950368,-77.0365427,1
2966,27399,US,Washington,Puget Sound,2012,38.8950368,-77.0365427,1
2967,27418,Australia,Victoria,Yarra Valley,2009,-21.2309116,148.9741517,0
2968,27532,Portugal,Bucelas,,2004,38.9016248,-9.118728,1
2969,27533,Portugal,Ribatejo,,2004,38.8935253,-9.0396136,1
2970,27583,US,Washington,Lake Chelan,2016,38.8950368,-77.0365427,1
2971,27586,Australia,South Australia,Langhorne Creek,2015,-34.7411213,138.6564373,0
2972,27610,US,California,Redwood Valley,1998,38.628683,-92.5659635,1
2973,27620,Australia,South Australia,Eden Valley,2000,-34.7411213,138.6564373,0
2974,27621,France,Provence,Côtes de Provence,1998,46.0974492,4.5808081,1
2975,27622,US,California,Amador County,1998,38.628683,-92.5659635,1
2976,27631,US,California,Shenandoah Valley (CA),1997,38.628683,-92.5659635,1
2977,27632,South Africa,Stellenbosch,,1997,-33.934444,18.869167,0
2978,27639,France,Bordeaux,Sauternes,2003,44.841225,-0.5800364,1
2979,27652,Portugal,Alentejo,,2002,38.0551003,-7.8605799,1
2980,27656,Germany,Rheingau,,2005,50.0442658,8.1915377,1
2981,27665,Germany,Nahe,,2005,53.7942267,10.13793,1
2982,27666,US,California,Suisun Valley,2005,38.628683,-92.5659635,1
2983,27667,US,California,Northern Sonoma,2003,38.628683,-92.5659635,1
2984,27685,Australia,South Australia,Adelaide Hills,2010,-34.7411213,138.6564373,0
2985,27687,South Africa,Robertson,,2010,-33.802222,19.883611,0
2986,27716,US,California,Chiles Valley,2006,38.628683,-92.5659635,1
2987,27754,US,America,,2009,33.737886,-87.2525024,1
2988,27759,US,California,Sonoma County-Napa County,2009,38.628683,-92.5659635,1
2989,27790,US,California,El Pomar District,2015,38.628683,-92.5659635,1
2990,27821,France,Beaujolais,Régnié,2015,46.1186123,4.6156707,1
2991,27837,New Zealand,Waipara,,2015,-43.058482,172.7602403,0
2992,27865,US,California,High Valley,2013,38.628683,-92.5659635,1
2993,27905,France,Bordeaux,Barsac,2011,44.841225,-0.5800364,1
2994,27906,France,Bordeaux,Saint-Julien,2011,44.841225,-0.5800364,1
2995,27909,France,Bordeaux,Margaux,2011,44.841225,-0.5800364,1
2996,27913,France,Bordeaux,Saint-Émilion,2011,44.841225,-0.5800364,1
2997,27983,US,California,Oak Knoll District,2014,38.628683,-92.5659635,1
2998,27990,US,California,South Coast,2016,38.628683,-92.5659635,1
2999,28020,US,California,Yolo County,2014,38.628683,-92.5659635,1
3000,28026,US,California,Madera,2014,38.628683,-92.5659635,1
3001,28036,US,California,Coombsville,2012,38.628683,-92.5659635,1
3002,28043,US,California,San Luis Obispo County,2010,38.628683,-92.5659635,1
3003,28086,Australia,Tasmania,Tasmania,2006,-31.95321805,152.55553581840277,0
3004,28110,Australia,South Australia,Clarendon,2005,-34.7411213,138.6564373,0
3005,28126,Australia,Victoria,Victoria,2005,-21.2309116,148.9741517,0
3006,28131,Australia,Victoria,Mornington Peninsula,2005,-21.2309116,148.9741517,0
3007,28134,US,California,Anderson Valley,2004,38.628683,-92.5659635,1
3008,28137,US,California,Mount Veeder,2005,38.628683,-92.5659635,1
3009,28140,US,Oregon,Columbia Gorge (OR),2008,45.4206749,-122.670649,1
3010,28141,Portugal,Lisboa,,2007,38.7077507,-9.1365919,1
3011,28209,US,California,Monterey County,2004,38.628683,-92.5659635,1
3012,28227,US,California,Sonoma,2006,38.628683,-92.5659635,1
3013,28263,Italy,Sicily & Sardinia,Vermentino di Sardegna,2010,40.0473963,8.2869829,1
3014,28273,Italy,Sicily & Sardinia,Cannonau di Sardegna,2007,40.0473963,8.2869829,1
3015,28290,Italy,Veneto,Valpolicella Ripasso,2011,45.3045125,11.446266,1
3016,28314,South Africa,Robertson,,2003,-33.802222,19.883611,0
3017,28317,Australia,South Australia,Limestone Coast,2005,-34.7411213,138.6564373,0
3018,28324,Australia,New South Wales,Hunter Valley,2006,-33.9175545,151.2291515,0
3019,28347,Australia,Victoria,Bendigo,2013,-21.2309116,148.9741517,0
3020,28383,France,Bordeaux,Sainte-Foy Bordeaux,2007,44.841225,-0.5800364,1
3021,28433,US,California,Rockpile,2009,38.628683,-92.5659635,1
3022,28442,US,Washington,Rattlesnake Hills,2008,38.8950368,-77.0365427,1
3023,28478,Portugal,Alentejo,,2009,38.0551003,-7.8605799,1
3024,28536,France,Bordeaux,Lussac Saint-Émilion,2011,44.841225,-0.5800364,1
3025,28554,Spain,Levante,Utiel-Requena,2004,37.89502725,-4.760875040624836,1
3026,28562,Spain,Catalonia,Terra Alta,2004,41.9748222,3.2089753,1
3027,28589,US,Kentucky,Kentucky,2007,39.5933684,-87.6111352,1
3028,28655,Portugal,Palmela,,2016,38.569601,-8.9011653,1
3029,28681,Canada,Ontario,Prince Edward County,2008,47.26468685,-53.92039475377365,1
3030,28683,US,California,San Francisco Bay-Livermore Valley,2008,38.628683,-92.5659635,1
3031,28684,Italy,Veneto,Valpolicella,2010,45.3045125,11.446266,1
3032,28695,Germany,Franken,,2009,50.90197445,12.613723504582538,1
3033,28706,France,Provence,Les Baux de Provence,2013,46.0974492,4.5808081,1
3034,28738,Italy,Veneto,Soave,2011,45.3045125,11.446266,1
3035,28743,US,Oregon,Columbia Gorge (OR),2011,45.4206749,-122.670649,1
3036,28784,US,Oregon,Elkton Oregon,2012,45.4206749,-122.670649,1
3037,28797,Italy,Sicily & Sardinia,Vittoria,2012,40.0473963,8.2869829,1
3038,28799,Italy,Sicily & Sardinia,Noto,2011,40.0473963,8.2869829,1
3039,28801,Italy,Sicily & Sardinia,Alcamo,2013,40.0473963,8.2869829,1
3040,28897,US,New York,Cayuga Lake,2013,40.7127281,-74.0060152,1
3041,28944,Italy,Sicily & Sardinia,Noto,2015,40.0473963,8.2869829,1
3042,28945,Italy,Sicily & Sardinia,Vittoria,2015,40.0473963,8.2869829,1
3043,29004,France,Bordeaux,Blaye Côtes de Bordeaux,2013,44.841225,-0.5800364,1
3044,29027,Italy,Veneto,Valpolicella Superiore,2008,45.3045125,11.446266,1
3045,29029,US,Oregon,McMinnville,2009,45.4206749,-122.670649,1
3046,29045,US,New York,North Fork of Long Island,2002,40.7127281,-74.0060152,1
3047,29068,US,Colorado,Grand Valley,2006,39.579155,-104.8769227,1
3048,29117,Germany,Baden,,2014,53.0023496,9.0820955,1
3049,29184,Italy,Sicily & Sardinia,Terre Siciliane,2011,40.0473963,8.2869829,1
3050,29193,Chile,Peumo,,2008,-34.3959163,-71.1694264,0
3051,29202,Austria,Südsteiermark,,2010,46.774124,15.667152141167598,1
3052,29246,Spain,Catalonia,Costers del Segre,2010,41.9748222,3.2089753,1
3053,29283,Hungary,Villány,,2011,45.8697644,18.4555208,1
3054,29284,Serbia,Župa,,2009,42.9783907,20.3656588,1
3055,29289,US,Idaho,Idaho,2014,40.6536764,-79.3469844,1
3056,29302,India,Nashik,,2015,20.0112475,73.7902364,1
3057,29357,France,Bordeaux,Entre-Deux-Mers,2015,44.841225,-0.5800364,1
3058,29365,Australia,South Australia,Limestone Coast,2015,-34.7411213,138.6564373,0
3059,29386,US,California,Mt. Harlan,2012,38.628683,-92.5659635,1
3060,29420,US,California,Fair Play,2013,38.628683,-92.5659635,1
3061,29522,South Africa,South Africa,,2015,-23.0379481,30.6493787,0
3062,29566,US,California,California,2002,38.628683,-92.5659635,1
3063,29567,US,California,Central Coast,2001,38.628683,-92.5659635,1
3064,29569,US,Oregon,Umpqua Valley,2001,45.4206749,-122.670649,1
3065,29571,Australia,South Australia,South Australia,2002,-34.7411213,138.6564373,0
3066,29572,US,Oregon,Rogue Valley,2001,45.4206749,-122.670649,1
3067,29573,US,California,El Dorado,2001,38.628683,-92.5659635,1
3068,29575,US,California,Livermore Valley,2000,38.628683,-92.5659635,1
3069,29576,Australia,South Australia,Southern Fleurieu,2001,-34.7411213,138.6564373,0
3070,29580,US,California,Lodi,2000,38.628683,-92.5659635,1
3071,29582,US,New York,New York,2002,40.7127281,-74.0060152,1
3072,29583,US,Oregon,Applegate Valley,2000,45.4206749,-122.670649,1
3073,29602,Israel,Galilee,,2016,32.6032121,35.4447957,1
3074,29621,US,California,Clements Hills,2010,38.628683,-92.5659635,1
3075,29646,US,California,Yountville,2005,38.628683,-92.5659635,1
3076,29674,US,California,Bennett Valley,2011,38.628683,-92.5659635,1
3077,29733,US,Michigan,Leelanau Peninsula,2013,41.7075394,-86.8950297,1
3078,29774,New Zealand,Waiheke Island,,2010,-36.79310825,175.08838633700125,0
3079,29819,US,Oregon,Ribbon Ridge,2010,45.4206749,-122.670649,1
3080,29833,France,Beaujolais,Moulin-à-Vent,2016,46.1186123,4.6156707,1
3081,29903,Italy,Sicily & Sardinia,Cerasuolo di Vittoria Classico,2011,40.0473963,8.2869829,1
3082,29944,Canada,Ontario,Beamsville Bench,2013,47.26468685,-53.92039475377365,1
3083,29982,Italy,Veneto,Veronese,2007,45.3045125,11.446266,1
3084,29987,France,Bordeaux,Bordeaux Rosé,2008,44.841225,-0.5800364,1
3085,29992,Greece,Crete,,2007,35.3084952,24.46334231842296,1
3086,30022,Italy,Sicily & Sardinia,Contea di Sclafani,2011,40.0473963,8.2869829,1
3087,30036,Italy,Sicily & Sardinia,Cannonau di Sardegna,2012,40.0473963,8.2869829,1
3088,30082,Germany,Ahr,,2010,50.5032704,7.8671361,1
3089,30106,US,California,Clarksburg,2011,38.628683,-92.5659635,1
3090,30140,US,California,Red Hills Lake County,2009,38.628683,-92.5659635,1
3091,30142,Greece,Drama,,2010,41.1499443,24.1468286,1
3092,30149,Israel,Golan Heights,,2010,33.0408017,35.7392885,1
3093,30224,Mexico,Valle de Guadalupe,,2007,21.0113273,-102.6147189,1
3094,30227,US,Virginia,Shenandoah Valley,2011,47.52326,-92.536571,1
3095,30250,Australia,South Australia,Barossa Valley,2008,-34.7411213,138.6564373,0
3096,30255,France,Beaujolais,Beaujolais-Villages,2009,46.1186123,4.6156707,1
3097,30265,US,California,Oak Knoll District,2006,38.628683,-92.5659635,1
3098,30269,France,Beaujolais,Beaujolais,2009,46.1186123,4.6156707,1
3099,30283,France,Beaujolais,Beaujolais-Villages,2011,46.1186123,4.6156707,1
3100,30292,US,California,Chalone,2009,38.628683,-92.5659635,1
3101,30300,Italy,Sicily & Sardinia,Vittoria,2010,40.0473963,8.2869829,1
3102,30303,Italy,Sicily & Sardinia,Alcamo,2009,40.0473963,8.2869829,1
3103,30459,Chile,Molina,,2006,-35.1139703,-71.2799798,0
3104,30460,US,California,Cienega Valley,2005,38.628683,-92.5659635,1
3105,30508,France,Bordeaux,Graves,2011,44.841225,-0.5800364,1
3106,30529,Italy,Sicily & Sardinia,Nuragus di Cagliari,2014,40.0473963,8.2869829,1
3107,30531,Romania,Romania,,2012,45.49288425,21.71999265492126,1
3108,30637,Italy,Veneto,Veronese,2008,45.3045125,11.446266,1
3109,30663,Cyprus,Pafos,,2010,34.7743988,32.4231586,1
3110,30735,Italy,Veneto,Venezia,2010,45.3045125,11.446266,1
3111,30742,Italy,Veneto,Prosecco,2011,45.3045125,11.446266,1
3112,30746,Italy,Veneto,Marca Trevigiana,2011,45.3045125,11.446266,1
3113,30760,Greece,Nemea,,2006,37.8209952,22.6613055,1
3114,30761,Italy,Veneto,Marca Trevigiana,2007,45.3045125,11.446266,1
3115,30764,Greece,Monemvasia,,2007,36.6877741,23.0557988,1
3116,30777,Greece,Samos,,2008,37.72461615,26.81929189110984,1
3117,30780,US,California,Mt. Harlan,2008,38.628683,-92.5659635,1
3118,30782,France,Bordeaux,Bordeaux Supérieur,2007,44.841225,-0.5800364,1
3119,30783,France,Bordeaux,Pomerol,2007,44.841225,-0.5800364,1
3120,30820,US,California,Knights Valley,2015,38.628683,-92.5659635,1
3121,30835,Hungary,Szekszárd,,2015,46.3484884,18.701663,1
3122,30849,South Africa,Franschhoek,,2001,-33.909167,19.119444,0
3123,30868,New Zealand,Gisborne,,1999,-38.661326,178.0206487,0
3124,30904,Australia,New South Wales,Hunter Valley,2010,-33.9175545,151.2291515,0
3125,30964,US,California,Yorkville Highlands,2005,38.628683,-92.5659635,1
3126,30977,Australia,South Australia,Barossa,2003,-34.7411213,138.6564373,0
3127,30981,Spain,Catalonia,Catalunya,2005,41.9748222,3.2089753,1
3128,30999,Italy,Veneto,Valdadige,2011,45.3045125,11.446266,1
3129,31016,US,California,Suisun Valley,2010,38.628683,-92.5659635,1
3130,31048,Italy,Veneto,Prosecco,2013,45.3045125,11.446266,1
3131,31080,France,Bordeaux,Saint-Émilion,2001,44.841225,-0.5800364,1
3132,31102,Portugal,Palmela,,2000,38.569601,-8.9011653,1
3133,31103,US,Oregon,Willamette Valley,1996,45.4206749,-122.670649,1
3134,31113,US,California,San Benito County,2012,38.628683,-92.5659635,1
3135,31132,US,California,Sonoma County-San Joaquin County,2015,38.628683,-92.5659635,1
3136,31154,US,California,Stags Leap District,2009,38.628683,-92.5659635,1
3137,31178,Spain,Levante,Jumilla,2004,37.89502725,-4.760875040624836,1
3138,31189,US,California,Clements Hills,2012,38.628683,-92.5659635,1
3139,31200,US,California,Green Valley,2005,38.628683,-92.5659635,1
3140,31217,US,California,Diamond Mountain District,2007,38.628683,-92.5659635,1
3141,31221,Italy,Veneto,Prosecco di Conegliano e Valdobbiadene,2011,45.3045125,11.446266,1
3142,31225,France,Bordeaux,Côtes de Bordeaux,2012,44.841225,-0.5800364,1
3143,31235,US,New York,Long Island,1999,40.7127281,-74.0060152,1
3144,31237,US,New York,North Fork of Long Island,1998,40.7127281,-74.0060152,1
3145,31245,Israel,Galil,,1998,32.7023065,35.3183216,1
3146,31252,US,New York,North Fork of Long Island,1997,40.7127281,-74.0060152,1
3147,31258,US,New York,North Fork of Long Island,1999,40.7127281,-74.0060152,1
3148,31260,US,New York,Long Island,1998,40.7127281,-74.0060152,1
3149,31275,South Africa,Swartland,,2013,-33.29356,18.599382501779992,0
3150,31283,South Africa,Tulbagh,,2012,-33.285059,19.140667,0
3151,31287,US,California,Clements Hills,2013,38.628683,-92.5659635,1
3152,31331,US,Virginia,Monticello,2015,47.52326,-92.536571,1
3153,31424,US,California,Ben Lomond Mountain,2014,38.628683,-92.5659635,1
3154,31447,US,California,Tuolumne County,2015,38.628683,-92.5659635,1
3155,31524,Greece,Santorini,,2008,36.4622122,25.3757257,1
3156,31528,US,California,Marin County,2006,38.628683,-92.5659635,1
3157,31533,US,California,Suisun Valley,2008,38.628683,-92.5659635,1
3158,31546,Chile,Puente Alto,,2015,-33.6095279,-70.5754736,0
3159,31570,US,California,Red Hills Lake County,2015,38.628683,-92.5659635,1
3160,31584,Italy,Sicily & Sardinia,Cannonau di Sardegna,2013,40.0473963,8.2869829,1
3161,31596,Turkey,Elazığ,,2012,38.6747164,39.2227135,1
3162,31605,Germany,Franken,,2012,50.90197445,12.613723504582538,1
3163,31629,US,California,San Francisco Bay-Livermore Valley,2012,38.628683,-92.5659635,1
3164,31637,US,New York,Cayuga Lake,2012,40.7127281,-74.0060152,1
3165,31695,US,California,Yountville,2010,38.628683,-92.5659635,1
3166,31701,US,Oregon,McMinnville,2007,45.4206749,-122.670649,1
3167,31735,South Africa,Constantia,,2011,-34.0283333,18.4155556,0
3168,31742,France,Provence,Bandol,2006,46.0974492,4.5808081,1
3169,31753,Chile,Apalta,,2008,-34.3392193,-70.868125,0
3170,31772,Germany,Pfalz,,2016,53.8156324,13.3702287,1
3171,31785,Australia,Victoria,Bendigo,2016,-21.2309116,148.9741517,0
3172,31788,Italy,Sicily & Sardinia,Etna,2016,40.0473963,8.2869829,1
3173,31797,France,Bordeaux,Premieres Côtes de Blaye,2005,44.841225,-0.5800364,1
3174,31805,Germany,Pfalz,,2003,53.8156324,13.3702287,1
3175,31822,France,Bordeaux,Barsac,2014,44.841225,-0.5800364,1
3176,31839,Italy,Veneto,Valpolicella Superiore Ripasso,2015,45.3045125,11.446266,1
3177,31875,Italy,Sicily & Sardinia,Cerasuolo di Vittoria Classico,2009,40.0473963,8.2869829,1
3178,31915,US,California,Dunnigan Hills,2006,38.628683,-92.5659635,1
3179,32029,US,Oregon,Eola-Amity Hills,2016,45.4206749,-122.670649,1
3180,32036,US,Colorado,Grand Valley,2014,39.579155,-104.8769227,1
3181,32074,Austria,Steiermark,,2011,46.7267476,15.6282242,1
3182,32182,US,California,Knights Valley,2012,38.628683,-92.5659635,1
3183,32227,Greece,Peloponnese,,2012,37.36332825,22.239537343995494,1
3184,32235,Spain,Galicia,Monterrei,2010,42.8804219,-8.5458608,1
3185,32268,Canada,Ontario,Niagara Peninsula,2012,47.26468685,-53.92039475377365,1
3186,32294,US,California,El Dorado County,2004,38.628683,-92.5659635,1
3187,32304,US,Oregon,Rogue Valley,2005,45.4206749,-122.670649,1
3188,32308,Spain,Catalonia,Catalunya,2003,41.9748222,3.2089753,1
3189,32311,Italy,Sicily & Sardinia,Cannonau di Sardegna,2001,40.0473963,8.2869829,1
3190,32319,Italy,Sicily & Sardinia,Salina,2007,40.0473963,8.2869829,1
3191,32330,Italy,Veneto,Recioto di Soave Classico,2007,45.3045125,11.446266,1
3192,32344,Australia,South Australia,Langhorne Creek,2014,-34.7411213,138.6564373,0
3193,32354,Croatia,Kutjevo,,2015,45.423994,17.882287,1
3194,32372,France,Bordeaux,Cadillac Côtes de Bordeaux,2014,44.841225,-0.5800364,1
3195,32399,Germany,Baden,,2015,53.0023496,9.0820955,1
3196,32429,Italy,Sicily & Sardinia,Monica di Sardegna,2012,40.0473963,8.2869829,1
3197,32439,Morocco,Zenata,,2011,33.60920415,-7.4329080578919005,1
3198,32497,Australia,South Australia,Barossa Valley,2001,-34.7411213,138.6564373,0
3199,32499,France,Bordeaux,Bordeaux,2000,44.841225,-0.5800364,1
3200,32501,US,California,Sierra Foothills,2000,38.628683,-92.5659635,1
3201,32514,Greece,Santorini,,2007,36.4622122,25.3757257,1
3202,32517,Greece,Nemea,,2007,37.8209952,22.6613055,1
3203,32521,Italy,Veneto,Bardolino,2007,45.3045125,11.446266,1
3204,32525,Italy,Veneto,Lison-Pramaggiore,2008,45.3045125,11.446266,1
3205,32531,US,California,Dunnigan Hills,2007,38.628683,-92.5659635,1
3206,32539,US,California,Sonoma Mountain,2008,38.628683,-92.5659635,1
3207,32561,US,California,Saddle Rock-Malibu,2016,38.628683,-92.5659635,1
3208,32570,US,California,Arroyo Seco,2016,38.628683,-92.5659635,1
3209,32574,France,Beaujolais,Beaujolais-Leynes,2015,46.1186123,4.6156707,1
3210,32581,US,Washington,Rattlesnake Hills,2016,38.8950368,-77.0365427,1
3211,32584,US,California,Sierra Foothills,2016,38.628683,-92.5659635,1
3212,32586,US,California,Oakville,2016,38.628683,-92.5659635,1
3213,32636,US,California,Anderson Valley,2005,38.628683,-92.5659635,1
3214,32648,US,California,Oak Knoll District,2008,38.628683,-92.5659635,1
3215,32661,Italy,Veneto,Recioto della Valpolicella,2006,45.3045125,11.446266,1
3216,32680,Portugal,Setubal,,2007,38.5241783,-8.8932341,1
3217,32686,Italy,Veneto,Soave Classico,2008,45.3045125,11.446266,1
3218,32688,South Africa,Paarl,,2008,-33.741667,18.975,0
3219,32868,Australia,South Australia,Adelaide Hills,2005,-34.7411213,138.6564373,0
3220,32886,US,California,Santa Barbara County,2003,38.628683,-92.5659635,1
3221,32905,US,California,Cienega Valley,2010,38.628683,-92.5659635,1
3222,32919,US,Oregon,Southern Oregon,2007,45.4206749,-122.670649,1
3223,32940,Australia,South Australia,Adelaide,2007,-34.7411213,138.6564373,0
3224,32957,France,Bordeaux,Bordeaux Supérieur,2004,44.841225,-0.5800364,1
3225,33010,US,Washington,Rattlesnake Hills,2011,38.8950368,-77.0365427,1
3226,33047,US,California,San Benito County,2015,38.628683,-92.5659635,1
